restaurant_code,address,restaurant_name,restaurant_class,menu_tag,blue_ribbon_count,red_ribbon_count,restaurant_review_count,restaurant_review_point,naver_blog_count,restaurant_size
611,"서울특별시 성동구 성수이로 97 (성수동2가) 5층",네기라이브,,일식오마카세,0,1,0,0,0,0
612,"서울특별시 성동구 광나루로9길 2 (송정동)",본작,,떡,1,0,0,0,0,0
613,"서울특별시 성동구 연무장5가길 22-1 (성수동2가)",브루잉세레모니,,커피전문점,1,0,0,0,0,0
614,"서울특별시 성동구 성수이로16길 27 (성수동2가) 1층",버치커피,,커피전문점,1,0,0,0,0,0
615,"서울특별시 성동구 성수이로26길 47 (성수동2가)",기미사,,커피전문점,1,0,0,0,0,0
616,"서울특별시 성동구 성수일로6길 7-1 (성수동2가)",중앙감속기,,퓨전중식,0,1,0,0,0,0
617,"서울특별시 성동구 연무장3길 6 (성수동2가)",로우키,,커피전문점,1,0,0,0,0,0
618,"서울특별시 성동구 성수이로 65 (성수동2가) 협성빌딩 102호",성수속향연,,일반중식,0,1,0,0,0,0
619,"서울특별시 성동구 서울숲2길 28-11 (성수동1가)",센터커피,,커피전문점,1,0,0,0,0,0
620,"서울특별시 성동구 성수일로4길 4 (성수동1가)",어메이징브루잉컴퍼니,,크래프트맥주바,1,0,0,0,0,0
621,"서울특별시 성동구 광나루로4가길 24 (성수동2가)",피어커피로스터스,,"커피전문점,디저트전문점",1,0,0,0,0,0
622,"서울특별시 성동구 왕십리로 96 (성수동1가)",밀도,,식빵,1,0,0,0,0,0
623,"서울특별시 종로구 경희궁길 36 (신문로2가)",렁팡스,,프랑스식,0,1,0,0,0,0
624,"서울특별시 서초구 서초대로53길 23 (서초동) 수성수빌딩 1층",쿤쏨차이,,태국식,0,1,0,0,0,0
625,"전라북도 익산시 하나로11길 32-7 (영등동) 훈하우스 1층",마띠나,,"이탈리아식,와인바",0,1,0,0,0,0
626,"서울특별시 서초구 남부순환로358길 8 (양재동)",영동족발,,족발,0,0,0,0,0,0
627,"서울특별시 성동구 성수이로20길 10 (성수동2가) 대한빌딩 101호",이북집찹쌀순대,,"순댓국,이북음식",0,0,0,0,0,0
628,"서울특별시 성동구 아차산로1길 9 (성수동1가)",카모플라쥬커피,,커피전문점,0,0,0,0,0,0
629,"서울특별시 성동구 광나루로2길 23-1 (성수동2가)",마리오네,,"피자,파스타,펍",0,0,0,0,0,0
630,"서울특별시 성동구 연무장5가길 26 (성수동2가)",탐광,,"일식덮밥,일식",0,0,0,0,0,0
631,"서울특별시 성동구 왕십리로10길 10 (성수동1가)",타코튜즈데이,,멕시코식,0,0,0,0,0,0
632,"서울특별시 성동구 아차산로1길 9 (성수동1가) 지하 1층",문화공간성수,,"와인바,재즈바",0,0,0,0,0,0
633,"서울특별시 성동구 서울숲4길 18-7 (성수동1가) 지층",케익바,,케이크,0,0,0,0,0,0
634,"서울특별시 성동구 왕십리로4길 28-2 (성수동1가) 1층 양복점 성수점",양복점,,"일반중식,양꼬치",0,0,0,0,0,0
635,"서울특별시 성동구 광나루로8길 9 (성수동2가)",말방국밥,,"뭉티기,소고기국밥",0,0,0,0,0,0
636,"서울특별시 성동구 왕십리로5길 9-10 (성수동1가) 1층",버섯집,,"소불고기,버섯전골",0,0,0,0,0,0
637,"서울특별시 성동구 서울숲2길 19-18 (성수동1가)",엘몰리노,,멕시코식,0,0,0,0,0,0
638,"서울특별시 성동구 성수일로 1 (성수동1가)",밋보어서울,,"다이닝바,브런치카페",0,0,0,0,0,0
639,"서울특별시 성동구 왕십리로 94-2 (성수동1가)",꾸아,,베트남식,0,0,0,0,0,0
640,"서울특별시 성동구 뚝섬로 366-46 (성수동1가) 1층 리브나",리브나,,다이닝바,0,0,0,0,0,0
641,"서울특별시 성동구 왕십리로4길 26-20 (성수동1가)",소바마에,,소바,0,0,0,0,0,0
642,"서울특별시 성동구 서울숲길 46-1 (성수동1가)",제제,,"모던차이니즈,딤섬",0,0,0,0,0,0
643,"서울특별시 성동구 왕십리로 58 (성수동1가) FORHU 1층 108호",소랑호젠,,이탈리아식,0,0,0,0,0,0
644,"서울특별시 성동구 성덕정3길 8 (성수동1가) 1층",계월곰탕,,닭곰탕,0,0,0,0,0,0
645,"서울특별시 성동구 서울숲4길 18-8 (성수동1가)",난포,,퓨전한식,0,0,0,0,0,0
646,"서울특별시 성동구 성수일로12길 23 (성수동2가)",전자방,,모던차이니즈,0,0,0,0,0,0
647,"서울특별시 성동구 왕십리로4길 28-2 (성수동1가)",로우커피스탠드,,커피전문점,0,0,0,0,0,0
648,"전북특별자치도 무주군 안성면 덕유산로 468-37 (안성면) 1층",정원산책,,카페,0,0,0,0,0,0
649,"경기도 용인시 수지구 만현로 82-6 (상현동)",신분당선숯불구이,,"소갈비,삼겹살,돼지갈비",0,0,0,0,0,0
650,"전북특별자치도 임실군 성수면 도인2길 50 (성수면)",화덕쿡,,피자,0,0,0,0,0,0
651,"전라북도 전주시 완산구 풍남문2길 39 (전동)",조점례남문피순대,,순대,0,0,0,0,0,0
652,"서울특별시 성동구 왕십리로 83-21 (성수동1가) 아크로 서울포레스트 디타워 지하 1층 B115, B116",커피스니퍼클래식,,커피전문점,1,0,0,0,0,0
653,"서울특별시 성동구 뚝섬로 427-15 (성수동2가)",지우관,,"대만식중식,딤섬",1,0,0,0,0,0
654,"서울특별시 성동구 서울숲4길 26 (성수동1가) 2층",안다미로팬케이크성수,,팬케이크,1,0,0,0,0,0
655,"서울특별시 성동구 상원1길 35-22 (성수동1가)",타코스퀘어,,멕시코식,1,0,0,0,0,0
656,"서울특별시 성동구 상원1길 35 (성수동1가)",팔레트커리,,인도식,1,0,0,0,0,0
657,"서울특별시 성동구 왕십리로2길 36 (성수동1가)",대엽성수,,평양냉면,1,0,0,0,0,0
658,"서울특별시 성동구 상원1길 35-22 (성수동1가)",주도,,"한식주점,일반한식",1,0,0,0,0,0
659,"서울특별시 성동구 상원1길 39 (성수동1가) 2층",스시도키,,스시,1,0,0,0,0,0
660,"서울특별시 성동구 연무장3길 3 (성수동2가)",타르트성수,,타르트,1,0,0,0,0,0
661,"서울특별시 성동구 뚝섬로9길 11-1 (성수동2가)",문문문,,"한식주점,비빔밥",1,0,0,0,0,0
662,"서울특별시 성동구 연무장18길 16 (성수동2가) 2층",마마리펍,,한식주점,1,0,0,0,0,0
663,"서울특별시 성동구 성수일로10길 12 (성수동2가) CF타워",라운지엑스24H,,카페,1,0,0,0,0,0
664,"서울특별시 성동구 서울숲4길 26-20 (성수동1가)",어반누크,,카페,1,0,0,0,0,0
665,"서울특별시 성동구 연무장3길 9-14 (성수동2가) 지하 1층",해설,,해물장,1,0,0,0,0,0
666,"서울특별시 성동구 성수이로12길 15 (성수동2가) 스케치테이블",스케치테이블성수,,"이탈리아식,샐러드,파스타",1,0,0,0,0,0
667,"서울특별시 성동구 연무장5길 6 (성수동2가) 2층",카페데이지크,,디저트전문점,1,0,0,0,0,0
668,"서울특별시 성동구 성수일로4길 35-12 (성수동2가)",커피냅로스터스,,커피전문점,1,0,0,0,0,0
669,"서울특별시 성동구 성수일로 20 (성수동1가)",뺑드에코,,베이커리,0,0,0,0,0,0
670,"서울특별시 성동구 연무장17길 10 (성수동2가)",LCDC서울이페메라,,카페,0,0,0,0,0,0
671,"서울특별시 성동구 금호로 76-1 (금호동1가)",부요네뜨,,베이커리,0,0,0,0,0,0
672,"서울특별시 성동구 왕십리로5길 9-20 (성수동1가) 1층",핫쵸,,오코노미야키,0,0,0,0,0,0
673,"서울특별시 성동구 성수일로8길 42 (성수동2가) 삼원빌딩",란칼국수,,칼국수,0,0,0,0,0,0
674,"서울특별시 성동구 아차산로3길 9 (성수동1가)",성일정육점,,"김치찌개,소고기구이",0,0,0,0,0,0
675,"서울특별시 성동구 왕십리로4길 10 (성수동1가)",성수아구찜,,아귀,0,0,0,0,0,0
676,"서울특별시 성동구 왕십리로5길 12-2 (성수동1가)",수원원조갈비,,돼지고기구이,0,0,0,0,0,0
677,"서울특별시 성동구 연무장7가길 1 (성수동2가)",다이닝목로,,"곱창전골,무국적술집",0,0,0,0,0,0
678,"서울특별시 성동구 아차산로17길 11 (성수동2가) 1층",앳모스피어,,"프랑스식,브런치카페",0,0,0,0,0,0
679,"서울특별시 성동구 성수일로1길 8 (성수동1가)",코너룸,,와인바,0,0,0,0,0,0
680,"서울특별시 성동구 성덕정17길 3-1 (성수동2가)",성수일구,,"이자카야,일식",0,0,0,0,0,0
681,"서울특별시 성동구 연무장길 110 (성수동2가) 1층 103호",바오서울,,"대만식중식,햄버거",0,0,0,0,0,0
682,"제주특별자치도 서귀포시 천제연로 186-1 (중문동)",나성수두리보말톳칼국수,,칼국수,0,0,0,0,0,0
683,"서울특별시 성동구 아차산로3길 9 (성수동1가)",성일정육식당,,소고기구이,0,0,0,0,0,0
684,"서울특별시 강북구 솔매로50길 55 (미아동)",어니언,,카페,0,0,0,0,0,0
685,"서울특별시 성동구 상원길 54 (성수동1가) 1층",이흥부오향족발,,족발,0,0,0,0,0,0
686,"서울특별시 성동구 광나루로4길 1-10 (성수동2가) 1층",올드너티커피로스터스,,커피전문점,0,0,0,0,0,0
687,"서울특별시 성동구 서울숲2길 44-13 (성수동1가)",5to7,,"디저트전문점,커피전문점",0,0,0,0,0,0
688,"서울특별시 성동구 연무장길 41-26 (성수동2가) 1층",포유성수,,베트남식,0,0,0,0,0,0
689,"서울특별시 성동구 왕십리로4길 23-1 (성수동1가) 서경빌딩",홍화돈,,돼지고기구이,0,0,0,0,0,0
690,"서울특별시 성동구 성수일로12길 18-1 (성수동2가)",예셰숄,,커피전문점,0,0,0,0,0,0
691,"서울특별시 성동구 아차산로1길 9 (성수동1가) 1층",그리디힙히크,,,0,0,0,0,0,0
692,"서울특별시 성동구 서울숲4길 20-1 (성수동1가) 1층",이리데센트,,"커피전문점,카페",0,0,0,0,0,0
693,"서울특별시 성동구 아차산로17길 48 (성수동2가) 1층",TWG티&살롱,,"티카페,캐주얼다이닝",0,0,0,0,0,0
694,"서울특별시 성동구 왕십리로 108 (성수동1가)",뚝딱,,돼지고기구이,0,0,0,0,0,0
695,"서울특별시 성동구 연무장15길 11 (성수동2가) C동 2층 202호",정든식당,,"국수,보쌈",0,0,0,0,0,0
696,"서울특별시 성동구 아차산로7길 36 (성수동2가)",돼지공탕하우,,"곰탕,평양냉면",0,0,0,0,0,0
697,"서울특별시 성동구 왕십리로 83-21 (성수동1가) 디타워서울포레스트 B110,111",띠또분식,,분식,0,0,0,0,0,0
698,"서울특별시 성동구 연무장9길 8-1 (성수동2가)",호감도,,이자카야,0,0,0,0,0,0
699,"서울특별시 성동구 성덕정3길 8 (성수동1가)",브와르,,와인바,0,0,413,5,0,0
700,"서울특별시 성동구 성수이로 127 (성수동2가) ADLV 성수빌딩 202호",지금이밤,,이자카야,0,0,0,0,0,0
701,"서울특별시 성동구 성수일로4길 50 (성수동2가) 1층",소파,,"카페,젤라토,와인바",0,0,0,0,0,0
702,"서울특별시 성동구 왕십리로2길 34 (성수동1가) 1층",희릿,,와인바,0,0,0,0,0,0
703,"서울특별시 성동구 뚝섬로13길 36 (성수동2가) 위즈엘 성수 9층",에스메로,,타파스바,0,0,859,5,0,0
704,"서울특별시 성동구 성덕정17길 11 (성수동2가) 2층",니카이우동,,일식우동,0,0,0,0,0,0
705,"서울특별시 성동구 서울숲2길 44-7 (성수동1가) 1층",오후,,덮밥,0,0,0,0,0,0
706,"서울특별시 성동구 왕십리로14길 18 (성수동1가) 1층 102호",서울육골당,,"싱가포르식,갈비탕",0,0,0,0,0,0
707,"서울특별시 성동구 성수일로3길 3-9 (성수동1가) 2층",프라나테이블,,카페,0,0,0,0,0,0
708,"서울특별시 성동구 연무장길 9-1 (성수동2가) 2층",고우성수,,솥밥,0,0,0,0,0,0
709,"서울특별시 성동구 왕십리로10길 18 (성수동1가)",술있는식탁,,한식주점,0,0,0,0,0,0
710,"서울특별시 성동구 뚝섬로17가길 55 (성수동2가)",테니,,"카페,브런치카페",0,0,0,0,0,0
711,"서울특별시 성동구 왕십리로8길 21 (성수동1가) 지하1층",바타스,,샌드위치,0,0,0,0,0,0
712,"서울특별시 성동구 연무장길 39-13 (성수동2가)",목탄,,"이자카야,야키토리",0,0,0,0,0,0
713,"서울특별시 성동구 성수이로12길 17-1 (성수동2가)",보어드앤헝그리,,햄버거,0,0,0,0,0,0
714,"서울특별시 성동구 상원10길 3 (성수동1가)",금일식당,,돼지고기구이,0,0,0,0,0,0
715,"서울특별시 성동구 서울숲2길 11 (성수동1가)",파라나,,브라질식,0,0,0,0,0,0
716,"서울특별시 성동구 아차산로17길 48 (성수동2가)",원기옥,,한정식,0,0,0,0,0,0
717,"서울특별시 성동구 왕십리로14길 19-7 (성수동1가)",피킹플레져,,카페,0,0,0,0,0,0
718,"서울특별시 성동구 왕십리로10길 9-9 (성수동1가) 지하 1층",어린달,,한식주점,0,0,0,0,0,0
719,"서울특별시 성동구 연무장길 3-2 (성수동2가) 1층 강호연파",강호연파,,샤부샤부,0,0,0,0,0,0
720,"서울특별시 성동구 뚝섬로3길 13 (성수동1가)",네이키드커피,,카페,0,0,0,0,0,0
721,"서울특별시 성동구 뚝섬로 341-18 (성수동1가) 1층",아후,,"케이크,디저트전문점",0,0,0,0,0,0
722,"서울특별시 성동구 왕십리로 50 (성수동1가) 2층",메이탄,,일반중식,0,0,0,0,0,0
723,"서울특별시 성동구 성수일로 56 (성수동2가) 1층",무브모브,,빙수,0,0,0,0,0,0
724,"서울특별시 성동구 광나루로 302 (성수동2가)",오늘동,,"일식덮밥,텐동",0,0,0,0,0,0
725,"서울특별시 성동구 아차산로 6 (성수동1가) 3층 R5호",심퍼티쿠시,,캐주얼다이닝,0,0,0,0,0,0
726,"서울특별시 성동구 뚝섬로17가길 48 (성수동2가) 102호",GTS버거,,햄버거,0,0,0,0,0,0
727,"서울특별시 성동구 서울숲2길 13 (성수동1가) 2층",GTS포레스트,,햄버거,0,0,0,0,0,0
728,"서울특별시 성동구 서울숲2길 8-8 (성수동1가) 2층",라프레플루트,,디저트전문점,0,0,0,0,0,0
729,"서울특별시 성동구 연무장길 41-19 (성수동2가) 37.5 시그니처 성수 1,2,3층",37.5시그니처성수,,브런치카페,0,0,0,0,0,0
730,"서울특별시 성동구 연무장길 81 (성수동2가) 남경빌딩 401호",러프러프,,카페,0,0,0,0,0,0
731,"서울특별시 성동구 서울숲2길 40-7 (성수동1가)",엘더버거,,햄버거,0,0,0,0,0,0
732,"서울특별시 성동구 서울숲2길 32-14 (성수동1가) 갤러리아 포레 지하1층 B117호",서우룸다이닝,,일반중식,0,0,0,0,0,0
733,"서울특별시 성동구 아차산로7길 11 (성수동2가)",피잇짜,,"피자,파스타",0,0,0,0,0,0
734,"서울특별시 성동구 왕십리로10길 3 (성수동1가)",몽련,,"양고기,돼지고기구이",0,0,0,0,0,0
735,"서울특별시 성동구 서울숲6길 22 (성수동1가) 무차사빌딩 지하1층",브이엔디,,베트남식,0,0,0,0,0,0
736,"서울특별시 성동구 뚝섬로1길 56 (성수동1가) SM ARTIST & MUSIC CENTER",루비스,,"브런치카페,호주식브런치",0,0,0,0,0,0
737,"서울특별시 성동구 서울숲4길 22-18 (성수동1가)",콩카세,,이탈리아식,0,0,0,0,0,0
738,"서울특별시 성동구 서울숲4길 26-10 (성수동1가)",요쇼쿠,,"일식덮밥,일식돈가스",0,0,0,0,0,0
739,"서울특별시 성동구 둘레7길 15 (성수동1가)",한나,,모던한식,0,0,0,0,0,0
740,"서울특별시 성동구 아차산로 116 (성수동2가) 삼연빌딩 108호",전통숯불꼼장어,,곰장어,0,0,0,0,0,0
741,"서울특별시 성동구 왕십리로8길 5 (성수동1가) 대영빌딩",고집132,,돼지고기구이,0,0,0,0,0,0
742,"서울특별시 성동구 연무장9길 8-1 (성수동2가) 2층",골든센트리,,모던차이니즈,0,0,435,5,0,0
743,"서울특별시 성동구 아차산로 126 (성수동2가) 세종타워 104호",만세회관,,"돼지갈비,소갈비",0,0,0,0,0,0
744,"서울특별시 성동구 서울숲2길 6 (성수동1가)",산도스성수,,샌드위치,0,0,0,0,0,0
745,"서울특별시 성동구 성수일로4길 45 (성수동2가) 2층",문화식당,,양식,0,0,0,0,0,0
746,"서울특별시 성동구 성수일로4길 45 (성수동2가)",파케파케,,"구움과자,카페",0,0,0,0,0,0
747,"서울특별시 성동구 아차산로13길 2 (성수동2가) 청원빌딩 3층",코트사이드,,카페,0,0,0,0,0,0
748,"서울특별시 성동구 뚝섬로9길 8 (성수동2가)",강별성수,,컨템포러리,0,0,1267,5,0,0
749,"서울특별시 성동구 왕십리로2길 38 (성수동1가) 1층",휘뚜루,,오뎅바,0,0,0,0,0,0
750,"서울특별시 성동구 아차산로 6 (성수동1가) 5층",라바트리,,카페,0,0,0,0,0,0
751,"서울특별시 성동구 성수일로1길 18 (성수동1가)",퀴바라,,와인바,0,0,0,0,0,0
752,"서울특별시 성동구 성수일로1길 8 (성수동1가)",뇨끼룸,,"뇨키,파스타",0,0,0,0,0,0
753,"서울특별시 성동구 왕십리로4길 26-14 (성수동1가) 2층",성수온실,,퓨전한식,0,0,0,0,0,0
754,"서울특별시 성동구 서울숲6길 13 (성수동1가) Forest Seongsu",스시도쿠더성수,,스시,0,0,0,0,0,0
755,"서울특별시 성동구 뚝섬로4길 21 (성수동1가) 1층, 2층",밀스,,베이커리,0,0,0,0,0,0
756,"서울특별시 성동구 왕십리로4길 10-1 (성수동1가) 1층",멘야코노하성수,,라멘,0,0,0,0,0,0
757,"서울특별시 성동구 왕십리로 50 (성수동1가) 메가박스 스퀘어 2층",봉밀가,,평양냉면,0,0,0,0,0,0
758,"서울특별시 성동구 상원2길 1-10 (성수동1가) 2층",무색,,이자카야,0,0,0,0,0,0
759,"서울특별시 성동구 연무장15길 11 (성수동2가)",킷사앤사보,,카페,0,0,0,0,0,0
760,"서울특별시 성동구 왕십리로 66-10 (성수동1가) 1층",벨라스가든,,"이탈리아식,브런치카페",0,0,0,0,0,0
761,"서울특별시 성동구 연무장17길 7 (성수동2가)",죠죠,,오코노미야키,0,0,0,0,0,0
762,"서울특별시 성동구 아차산로7길 28 (성수동2가) 성수쇼핑센터 1층",성수로운,,"브런치카페,와인바",0,0,0,0,0,0
763,"서울특별시 성동구 성수일로12길 34 (성수동2가) 1층",와이덴성수,,카페,0,0,0,0,0,0
764,"서울특별시 성동구 아차산로13길 33 (성수동2가) 협성빌딩 105호",패티패티,,햄버거,0,0,0,0,0,0
765,"서울특별시 성동구 상원2길 1-10 (성수동1가) 3층",와아,,아이스크림,0,0,0,0,0,0
766,"서울특별시 성동구 왕십리로14길 30-1 (성수동1가)",구펠,,"브런치카페,카페",0,0,0,0,0,0
767,"서울특별시 성동구 상원1길 5 (성수동1가)","브레디포스트 성수",,베이커리,0,0,0,0,0,0
768,"서울특별시 성동구 연무장9길 8-1 (성수동2가)",뚝다이닝,,"곱창전골,돼지국밥",0,0,0,0,0,0
769,"서울특별시 성동구 성덕정9길 10 (성수동1가) 2층",하이라인,,카페,0,0,0,0,0,0
770,"서울특별시 성동구 왕십리로 136 (성수동1가)",소인수서울,,"양곱창,곱창전골",0,0,0,0,0,0
771,"서울특별시 성동구 연무장13길 9 (성수동2가) 아이템플",구테로이테,,"커피전문점,에스프레소바",0,0,0,0,0,0
772,"서울특별시 성동구 성수이로16길 48 (성수동2가) 1층",올데이휘낭시에,,구움과자,0,0,0,0,0,0
773,"서울특별시 성동구 성수일로12길 21 (성수동2가) 1층",어퍼룸,,카페,0,0,0,0,0,0
775,"서울특별시 성동구 성수일로11길 8 (성수동1가) 선일빌딩 1층",마아트커피브루어스,,커피전문점,0,0,0,0,0,0
776,"서울특별시 성동구 광나루로4길 9 (성수동2가) 대보빌라 1층",마아트커피브루어스,,커피전문점,0,0,0,0,0,0
777,"서울특별시 성동구 광나루로 315 (송정동)",온더,,구움과자,0,0,0,0,0,0
778,"서울특별시 성동구 왕십리로4길 10-3 (성수동1가) 1층",카린지린가네스낵바,,"일식,이자카야",0,0,0,0,0,0
779,"서울특별시 성동구 둘레15길 22 (성수동2가)",올로,,베이커리,0,0,0,0,0,0
780,"서울특별시 성동구 왕십리로8길 5 (성수동1가) 대영빌딩 1층",미테이블,,파스타,0,0,0,0,0,0
781,"서울특별시 성동구 성수이로14길 14 (성수동2가) 성수연방 2층 메이플탑",메이플탑,,팬케이크,0,0,0,0,0,0
782,"서울특별시 성동구 서울숲2길 22-1 (성수동1가) 로와이드",로와이드,,베이커리,0,0,0,0,0,0
783,"서울특별시 성동구 서울숲2길 34 (성수동1가) 2층 쎄콩데live",쎄콩데라이브,,브런치카페,0,0,0,0,0,0
784,"서울특별시 성동구 상원길 64 (성수동1가)",본노엘,,베이커리,0,0,0,0,0,0
785,"서울특별시 성동구 성수이로24길 36 (성수동2가)","오우드 성수2호점",,"카페,베이커리",0,0,0,0,0,0
786,"서울특별시 성동구 서울숲6길 14 (성수동1가) 거암아트빌라 2층 201호",시즈니,,케이크,0,0,0,0,0,0
787,"서울특별시 성동구 연무장17길 14 (성수동2가) 대군인더스 타운 101호",쏘쏘한베이킹,,구움과자,0,0,0,0,0,0
788,"서울특별시 성동구 서울숲길 50 (성수동1가) 1층",꼬모윤,,"구움과자,케이크,디저트전문점",0,0,0,0,0,0
789,"서울특별시 성동구 서울숲4길 16-25 (성수동1가)",핍스,,"바,퓨전",0,0,0,0,0,0
790,"서울특별시 성동구 상원길 77 (성수동1가) 상가동 1층",리프레쉬먼트,,브런치카페,0,0,0,0,0,0
791,"서울특별시 성동구 연무장17길 5 (성수동2가) 1층",프롤라,,에스프레소바,0,0,0,0,0,0
792,"서울특별시 성동구 성수이로12길 8 (성수동2가)",노이,,베트남식,0,0,0,0,0,0
793,"서울특별시 성동구 뚝섬로15길 27 (성수동2가)",바위파스타바성수,,"파스타,와인바",0,0,0,0,0,0
794,"서울특별시 성동구 성수이로 126 (성수동2가) 성수실업 1층",성수칼,,"칼국수,수제비",0,0,0,0,0,0
795,"서울특별시 성동구 성덕정길 66 (성수동1가) 1층",까사다루아,,에그타르트,0,0,0,0,0,0
796,"서울특별시 성동구 연무장7가길 9 (성수동2가)",유스트레스,,카페,0,0,0,0,0,0
797,"서울특별시 성동구 서울숲4길 22-18 (성수동1가)",샌드카베,,"카페,튀르키예식",0,0,0,0,0,0
798,"서울특별시 성동구 연무장길 41-17 (성수동2가)",도도한면,,일식우동,0,0,0,0,0,0
799,"서울특별시 성동구 아차산로17길 48 (성수동2가)",버거보이,,햄버거,0,0,0,0,0,0
800,"서울특별시 성동구 연무장7가길 5 (성수동2가) 2층",메종성수돈,,돼지고기구이,0,0,0,0,0,0
801,"서울특별시 성동구 광나루로 152 (성수동1가)",파티세리아모니,,베이커리,0,0,0,0,0,0
802,"서울특별시 성동구 연무장7가길 8 (성수동2가)",베통성수더플래그십,,"카페,베이커리",0,0,0,0,0,0
803,"서울특별시 성동구 성수일로3길 4-13 (성수동1가)",핀즈,,케이크,0,0,0,0,0,0
804,"서울특별시 성동구 서울숲2길 34 (성수동1가)",크림라벨,,"케이크,카페",0,0,0,0,0,0
805,"서울특별시 성동구 송정6길 5 (송정동)",로우키,,커피전문점,0,0,0,0,0,0
806,"서울특별시 성동구 뚝섬로1나길 5 (성수동1가) 헤이그라운드 1층",로우키,,커피전문점,0,0,0,0,0,0
807,"서울특별시 성동구 성수이로6길 11 (성수동2가) 1층",어페어커피,,카페,0,0,0,0,0,0
808,"서울특별시 성동구 연무장5길 9-16 (성수동2가) 블루스톤타워 B103",르프리크,,햄버거,0,0,0,0,0,0
809,"서울특별시 성동구 서울숲2길 19-13 (성수동1가)",인치스,,디저트전문점,0,0,0,0,0,0
810,"서울특별시 성동구 성수이로22길 37 (성수동2가) 성수동아크벨리 108호",세디치,,"뇨키,파스타",0,0,0,0,0,0
811,"서울특별시 성동구 서울숲2길 19 (성수동1가)",제스티살룬,,햄버거,0,0,0,0,0,0
812,"서울특별시 성동구 왕십리로14길 19-1 (성수동1가) 1층",업사이드커피뚝섬점,,커피전문점,0,0,0,0,0,0
813,"서울특별시 성동구 연무장13길 3 (성수동2가) 1층",업사이드커피,,커피전문점,0,0,0,0,0,0
814,"서울특별시 성동구 상원6길 11-1 (성수동1가)",모멘토브루어스,,커피전문점,0,0,0,0,0,0
815,"서울특별시 성동구 서울숲2길 46 (성수동1가) B1층",성수베이킹스튜디오,,베이커리,0,0,0,0,0,0
816,"서울특별시 성동구 상원2길 5-5 (성수동1가)",모루타루,,와인바,0,0,0,0,0,0
817,"서울특별시 성동구 연무장길 6 (성수동1가)",TBD,,"다이닝바,와인바,카페",0,0,2148,5,0,0
818,"서울특별시 성동구 서울숲2길 2 (성수동1가) 2층",묘사서울,,카페,0,0,0,0,0,0
819,"서울특별시 성동구 성수일로12길 20 (성수동2가) 성동안심상가",고기다,,"소고기구이,돼지고기구이",0,0,0,0,0,0
820,"서울특별시 성동구 상원6나길 22-20 (성수동1가)",일미락,,돼지고기구이,0,0,0,0,0,0
821,"서울특별시 성동구 둘레9가길 9 (성수동1가)",도믹스,,와인바,0,0,0,0,0,0
822,"서울특별시 성동구 아차산로 7 (성수동1가)",블루보틀,,커피전문점,0,0,0,0,0,0
823,"서울특별시 성동구 광나루로11길 32 (송정동)",송정국수,,"콩국수,칼국수,국수",0,0,0,0,0,0
824,"서울특별시 성동구 성수이로7길 27 (성수동2가) 서울숲코오롱디지탈타워",그레이스톤,,카페,0,0,0,0,0,0
825,"서울특별시 성동구 아차산로 67-16 (성수동2가) KIMG빌딩 1층",밀본,,"칼국수,만두",0,0,0,0,0,0
826,"서울특별시 성동구 연무장5길 9-16 (성수동2가) 블루스톤타워 104호",미아논나,,샌드위치,0,0,0,0,0,0
827,"서울특별시 성동구 왕십리로5길 12-1 (성수동1가) 2층",성수스타우트,,크래프트맥주바,0,0,0,0,0,0
828,"서울특별시 성동구 성수이로 127 (성수동2가)",에젤커피,,커피전문점,0,0,0,0,0,0
829,"서울특별시 성동구 성수이로 58 (성수동2가) P-Tower",훔볼트,,카페,0,0,0,0,0,0
830,"서울특별시 성동구 아차산로9길 8 (성수동2가)",어니언성수,,"카페,베이커리",0,0,0,0,0,0
831,"서울특별시 성동구 성수이로 78 (성수동2가)",대림창고,,카페,0,0,0,0,0,0
832,"서울특별시 성동구 광나루로4길 8-1 (성수동2가)",쁘띠그랑,,"초콜릿,마카롱",0,0,0,0,0,0
833,"서울특별시 성동구 성수일로 77 (성수동1가) 서울숲IT밸리 110,111호",강남면옥,,"소갈비찜,함흥냉면",0,0,0,0,0,0
834,"서울특별시 성동구 왕십리로 80-1 (성수동1가) 동아아파트상가",서울숲쭈꾸미,,생선구이,0,0,0,0,0,0
835,"서울특별시 성동구 성수일로 99 (성수동1가) 1층 103호",예가주전주콩나물국밥,,콩나물국밥,0,0,0,0,0,0
836,"서울특별시 성동구 연무장길 45 ()",소문난성수감자탕,,감자탕,0,0,0,0,0,0
837,"서울특별시 성동구 연무장길 20-1 (성수동1가)",르알래스카,,베이커리,0,0,0,0,0,0
838,"서울특별시 성동구 왕십리로6길 1-2 (성수동1가)",비사벌전주콩나물국밥,,콩나물국밥,0,0,0,0,0,0
839,"서울특별시 동대문구 장한로 51 (장안동) 성안빌딩 1층",비사벌전주콩나물국밥,,콩나물국밥,0,0,0,0,0,0
840,"서울특별시 용산구 한남대로10길 36 (한남동)",피어커피,,에스프레소바,0,0,0,0,0,0
841,"서울특별시 성동구 독서당로 160 (옥수동) 한남하이츠상가 1층",스위피,,디저트전문점,0,0,0,0,0,0
842,"서울특별시 용산구 한남대로 37 (한남동)",디템포레,,프랑스식,0,0,0,0,0,0
843,"서울특별시 종로구 청계천로 215 (종로5가)",어니언,,카페,0,0,0,0,0,0
